,55,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=316072",316072,"[Compatibility] clicking on a method in the editor threw an exception"
,56,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=316470",316470,"[Compatibility] e4 story for dealing with custom IContributionItem implementations"
,57,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=316515",316515,"[Compatibility] IPresentationEngine.stop called twice"
,58,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=317809",317809,"[Compatibility] Sync view showed up in the java perpsective"
,59,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=318168",318168,"[Compatibility] After using CTRL+3 for a while we in trouble with mozilla"
,60,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=318210",318210,"[Compatibility] Restart caused NPE and opened error dialogs"
,61,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=318218",318218,"[Compatibility] trying to close the Java perspective throws NPEs"
,62,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=318460",318460,"[Compatibility] Failed to open error log in I20100629-2126"
,63,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=319121",319121,"[Compatibility] 'Breakpoints' view goes dirty but cannot be saved"
,64,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=319182",319182,"[Compatibility] calling removeGui on menuBar causes TrimmedPartLayout.layout(*) exception"
,65,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=319377",319377,"[Compatibility] Multiple dialogs appears to confuse context chain"
,66,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=319694",319694,"[Compatibility] Some actions in view toolbars may be disabled until you activate the part"
,67,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320160",320160,"[Compatibility] Closing last editor in a maximized editor area should unmaximize the editor area"
,68,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320161",320161,"[Compatibility] About dialog shows scroll bars, need to backport bug 292868"
,69,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320262",320262,"[Compatibility] switching back to the Java perspective gives me a blank"
,70,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320289",320289,"[Compatibility] Cheese in sync view"
,71,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320500",320500,"[Compatibility] max/min editor makes view stack tabs disappear"
,72,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320672",320672,"[Compatibility] SWTException when activating an editor with stale content causes"
,73,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320733",320733,"[Compatibility] Exception logged once when bringing up the 'Team' submenu"
,74,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320739",320739,"[Compatibility] 'Content Assist' submenu of the 'Edit' menu appears in the wrong place"
,75,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320766",320766,"[Compatibility] Error log has no toolbar after restart"
,76,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320932",320932,"[Compatibility] Can't start Eclipse 4 SDK with proxy authentication"
,77,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=323075",323075,"Headless usage of Eclipse 4 RCP (without a Window) - Context of model elements should be explicitly created and filled"
,78,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=325779",325779,"[Compatibility] minimized stack is gone"
,79,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=328704",328704,"[Compatibility] Cannot start workspace with I20101026-0203"
,80,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=329343",329343,"[Compatibility] 'showTitle' parameter is ignored in IPageLayout's standalone view/placeholder addition methods"
,81,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=330837",330837,"[Compatibility] out of handles"
,82,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=331131",331131,"[Compatibility] Closing a project generates errors"
,83,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=331440",331440,"[Compatibility] Target Management needs to run on 4.x"
,84,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=331645",331645,"EventBroker#unsubscribe is not working when same eventhandler registered for more than one topic"
,85,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=332130",332130,"[Compatibility] create runtime contexts correctly"
,86,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=333742",333742,"[Compatibility] MoDisco needs to run on Eclipse 4.x"
,87,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=333763",333763,"[Compatibility] Acceleo needs to run on Eclipse 4.x"
,88,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=334303",334303,"[Compatibility] Web Tools Platform needs to run on Eclipse 4.x"
,89,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=337594",337594,"[Compatibility] ISources.ACTIVE_WORKBENCH_WINDOW_ACTIVE_PERSPECTIVE_NAME is not in the context"
,90,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=339352",339352,"[Compatibility] [DND] hitting ESC caused an NPE"
,91,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=339740",339740,"Examine the layout behavior"
,92,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=341346",341346,"[Compatibility] part does not exist ... but it does"
,93,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=342911",342911,"[Compatibility] DBCS4.1 Problems view icon does not indicate error/warning in Eclipse 4.1"
,94,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=344121",344121,"[Compatibility] Lazy loading does not appear to work for a dynamic contribution to popup:org.eclipse.ui.popup.any"
,95,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=344234",344234,"Can not change View Title Fonts in preference"
,96,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=347643",347643,"[Compatibility] Editor actions linger in toolbar when opening new workbench window"
,97,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=347843",347843,"[Compatibility] Save handling has changed in 3.x"
,98,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=348821",348821,"[Compatibility] Update the ISV doc as much as possible"
,99,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=349219",349219,"[Compatibility] DND of part stack may result in part stack being lodged outside of perspective"
,100,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=355426",355426,"[Compatibility] Isolate all model relative searching code into one method"
,101,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=361469",361469,"Improve PartStack keyboard accessibility"
,102,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=363069",363069,"[Compatibility] multi-stroke key bindings should provide status line indication"
,103,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=364566",364566,"[performance] Huge regression in performance test ObjectContributionsPerformance#testObjectContributions:limited selection, limited contributors()"
,104,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=365592",365592,"UI Event subscriber should use @UIEventTopic instead of EventBroker.subscribe where possible"
,105,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366534",366534,"[Compatibility] Failures in UIAutomatedSuite"
,106,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366554",366554,"[Compatibility] failures in CommandsTestSuite"
,107,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366562",366562,"[Compatibility] command service getHelpContextId(*) not implemented"
,108,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366564",366564,"[Compatibility] command state not properly represented in Eclipse 4"
,109,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366571",366571,"[Compatibility] editor and view action delegates are not properly scoped"
,110,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366595",366595,"[Compatibility] Failures in ServicesTestSuite"
,111,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366608",366608,"[Compatibility] Failures in KeysTestSuite"
,112,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366635",366635,"[Tests] DynamicPluginsTestSuite has failures"
,113,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=366708",366708,"Workbench.openWorkbenchWindow() calls createWorkbenchWindow 10 times"
,114,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=368470",368470,"Editor Selection dialog displays Bidirectional strings in left-to-right orientation"
,115,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=368558",368558,"Main tool bar should have its style bits defined by CSS"
,116,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=368588",368588,"Workbench window toolbar configuration always goes to right justification"
,117,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=369237",369237,"Are we using org.eclipse.e4.emf.xpath?"
,118,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=369978",369978,"Regression in traversal of editor tabs from 3.x to 4.x"
,119,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=370811",370811,"View menu doesn't update when adding item to menu model"
,120,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=371586",371586,"Searching for markers: IllegalArgumentException: Comparison method violates its general contract!"
,121,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=371665",371665,"Need a low colour or high contrast theme in 4.2"
,122,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=371934",371934,"[Compatibility] Extra/incorrect categories in the CPD"
,123,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=372508",372508,"CoreExpressions for first level MMenus under MMenu bar are not evaluated"
,124,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=373007",373007,"Missing context menu on workbench window toolbar (Customize Perspective...)"
,125,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=373011",373011,"Action#setText(String) does not update in 4.2"
,126,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=374132",374132,"[Compatibility][api] IWorkbenchPage's showEditor(*) and hideEditor(*) methods are unimplemented"
,127,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=374307",374307,"3.x bridge - how we make corresponding 4.x elements"
,128,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=375583",375583,"[CSS] Cannot set foreground colour on a CTabItem"
,129,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=375734",375734,"make contributed trims moveable"
,130,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=376046",376046,"Customize Perspective doesn't show new toolbar button unless group enabled first"
,131,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=376491",376491,"Compare editor shortcuts"
,132,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=377906",377906,"Model / SWT interactions are not well enough defined"
,133,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=377999",377999,"Support per-element renderers"
,134,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378105",378105,"Sash resizing affects all elements"
,135,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378106",378106,"[Compatibility] Changes to DirectContributionItems should update corresponding actions"
,136,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378408",378408,"Need to re-examine how we manage the various 'firePart...' events as well as how we respond to them"
,137,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378517",378517,"making eclipse smaller can cause status area to grow tall"
,138,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378591",378591,"Popupmenu: hide menu item by evaluating outcome of @CanExecute-annotated method"
4,139,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378644",378644,"All but 1 window lost when starting 3.x workspace with 4.2"
5,140,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378672",378672,"Part tab and tool bar colors/rendering are confusing"
4,141,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378811",378811,"Support separation of the Workspace and the saved UI Model (was: can't save and import perspectives)"
,142,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378861",378861,"Context Menu not available for Dialogs"
,143,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=378939",378939,"Request to close the lifecycle of the application model"
,144,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=379142",379142,"[Compatilibility][Regression] Editor-contributed actions disabled when closing editor and switching to same type"
,145,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=379557",379557,"Maximize animations problematic on multi-monitor setups"
,146,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=380946",380946,"[Compatibility] helpContextId not registered for legacy handlers"
,147,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=382070",382070,"Dynamic menu model changes are not reflected in the UI"
,148,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=382224",382224,"Suggestion for an E4 Splash Screen Service"
5,149,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=384835",384835,"Some org.eclipse.ui.workbench fixes from 3.6 and 3.7 didn't make it into 4.2"
,150,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=385295",385295,"Malformed Java class properties with Hebrew"
,151,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=385367",385367,"Toolbar items do not appear in expected location."
,152,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=385547",385547,"[PerspectiveSwitcher] Remove all dependencies on org.eclipse.ui.* (Pure E4)"
,153,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=385565",385565,"Menu contribution processing has different results in 4.2 than 3.8"
,154,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=387291",387291,"Remove 'Fast view' preference references"
,155,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=387714",387714,"[CSS] Tag changes are not propagated as CSS class"
,156,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=387978",387978,"[Min/Max] Console popup (above another maximized view/editor) does not disappear anymore as long as it hasn't got focus at least once"
,157,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=388482",388482,"Dragging toolbars to different trim should change orientation"
,158,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=391768",391768,"MenuManagerRenderer uses internal JFace API (MenuManagerEventHelper)"
,159,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=391914",391914,"Minimize error"
,160,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=392903",392903,"Easier and more powerful lifecycle handling for Windows, Perspectives, ..."
,161,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=393839",393839,"Extensions concept for Renderer factory"
,162,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=395205",395205,"Allow custom renderers to be defined using CSS"
,163,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=395329",395329,"Make the Drag and drop feedback color styleable through CSS"
,164,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=395513",395513,"Part activation is tracked in two places"
,165,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=397704",397704,"ElementContainerImpl.getChildren uses expensive computation"
,166,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=399659",399659,"Updating a keybinding causes CCE"
,167,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=401114",401114,"Closing inactive editor re-activates active editor"
5,168,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=401327",401327,"AbstractMultiEditor.getInnerEditorContainer is never called"
,169,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=401488",401488,"Key binding conflict reported for a multipage editor even though the functionality works"
,170,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=401655",401655,"Create e4 based Progress View"
,171,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=402519",402519,"Core expressions are not evaluated in compatibility mode"
,172,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=403011",403011,"Full screen mode not remembered"
,173,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=404015",404015,"[DND] Drag and drop of jobs trim item is broken"
,174,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=405681",405681,"Use tag to render stack below parts"
,175,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=406670",406670,"Eclipse shell/window is visible after WorkbenchWindowAdvisor.postwindowopen()"
,176,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=406763",406763,"Workbench is returning null for IWorkbenchActivitySupport."
,177,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=407300",407300,"[Compatibility] Key bindings are not correctly handled"
,178,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=409934",409934,"Enable API tools for the e4.core bundles"
,179,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=410164",410164,"Duplicate views appear after dragging view in share area and back to stack"
,180,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=411386",411386,"Enable separate UI presentations based on monitor configurations"
,181,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=412322",412322,"Release ExtendedObjectSupplier as API for Eclipse 4.4"
,182,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=412373",412373,"Platform API candidates for Eclipse 4.4"
,183,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=413348",413348,"Stream leaks in AbstractCSSEngine"
,184,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=413355",413355,"When editor is detached the save icons are not enabled for dirty files"
,185,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=413943",413943,"Make ""instance/org.eclipse.ui.ide/WORKSPACE_NAME"" a public preference"
,186,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=415382",415382,"Commands contributed from extensions remain after the plugin is gone"
,187,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=416138",416138,"[regression] Missing DnD support for minimized stack items"
,188,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=416142",416142,"[regression] Incomplete system menu for views"
,189,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=28722",28722,"[EditorMgmt] tabs: Split tabs in editor into several lines"
,190,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=117746",117746,"[EditorMgmt] Editors should be able to treat large files specially (e.g. deny opening huge files)"
4,191,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=148574",148574,"[WorkbenchParts] partHidden partVisible not called if you minimize or restore"
,192,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=162006",162006,"[QuickAccess] Make Ctrl-3 extensible"
,193,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=168379",168379,"[EditorMgmt] Investigate possible editor tab management improvements"
,194,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=178229",178229,"[Dialogs] [EditorMgmt] Open Resource dialog should not fully create all editors"
,195,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=183458",183458,"[Progress] Need to have UIJobs wait until workbench has started"
,196,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=201589",201589,"[Contributions] visibleWhen has no effect on toolbar"
,197,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=209873",209873,"[Workbench] [Incubator] Support dependency injection for contributed views, editors, etc"
,198,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=222877",222877,"[BiDi] [WorkbenchLauncher] BIDI3.4:HCG Inconsistent alignment in combo box containing file path"
,199,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=234331",234331,"[Viewers] IStructuredSelection should be Iterable"
,200,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=242246",242246,"[Commands] HandlerUtil.getActivePart() returns null when a dialog is opened."
,201,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=244364",244364,"[EditorMgmt] Implement a split editor based on AbstractMultiEditor"
,202,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=248561",248561,"[Progress] Accessibility: Text changes in progress dialogs are not read by screen readers"
,203,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=278647",278647,"[KeyBindings] Remove Keys..Export"
,204,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=290008",290008,"[DnD] Enhance drag and drop to automatically surface the view/editor if hidden in a tab"
,205,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=299493",299493,"Need a status line renderer / enhancements to trim model"
,206,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=308689",308689,"[Dialogs] FilteredItemsSelectionDialog ignores single asterisk (*)"
,207,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=317379",317379,"[DetachedView] [Presentations] All detached views pop up when user clicks on only one of the detached views or main window"
,208,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=317465",317465,"Implement context menu equivalents for 3.x context menus on Views/Editors/Perspectives (in the switcher)"
,209,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=318224",318224,"[Decorators] Decoration context should specify decoration area in image (was: Model-based synchronize view shows decorations at unexpected location)"
,210,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=318435",318435,"[Contributions] Changes in the application model for the menu are not reflected in the user interface"
,211,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=319983",319983,"[Workbench] [Compatibility] Reassess how selection should work in PageBookView"
,212,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=320727",320727,"[WorkbenchParts] IPartListener2.partVisible is called twice"
,213,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=321864",321864,"[Compatibility] Parts, placeholders, editor areas, and what they mean to the 3.x API"
5,214,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=325937",325937,"Active part/stack hard to detect"
,215,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=336612",336612,"Save blocks UI instead of reporting progress"
,216,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=338470",338470,"Minimized stacks break lazy loading rules"
,217,"https://bugs.eclipse.org/bugs/show_bug.cgi?id=338827",338827,"[Commands] Regression in 3.6.2 handler enabledWhen core expression"
