301687,"---","platform-ui-triaged","NEW","---","[Import/Export] Overwriting Files with Export feature","normal",
365592,"---","platform-ui-triaged","NEW","---","[Workbench] UI Event subscriber should use @UIEventTopic instead of EventBroker.subscribe where possible","normal",
366564,"---","platform-ui-triaged","NEW","---","[Commands] [Compatibility] command state not properly represented in Eclipse 4","normal",
393454,"---","platform-ui-triaged","NEW","---","[DND] Drag and Drop of views/parts: bad user experience","major",
402322,"---","platform-ui-triaged","NEW","---","[WorkbenchParts] Workbench window can report an active part/editor while firing page closed","major",
404231,"---","platform-ui-triaged","NEW","---","resetPerspectiveModel() does not reset the perspective","major",
408309,"---","platform-ui-triaged","NEW","---","[Perspectives] Legacy PerspectiveListeners aren't fired for perspectivePreDeactivated and perspectiveDeactivated","normal",
366600,"---","platform-ui-triaged","REOPENED","---","[Workbench] [Compatibility] the 3.x mediator services don't seem to be created","major",
260408,"---","platform-ui-triaged","NEW","---","[CSS] SWT requirements for CSS","normal",
433723,4.5,"platform-ui-triaged","NEW","---","[CSS] Incorrect background color of a view toolbar and the ""Show List"" button","normal",
435915,"---","platform-ui-triaged","NEW","---","[CSS] [Themes] Changing the Appearance Theme causes any hidden Shell to momentarily appear","normal",
436164,"4.4.1","daniel_megert","VERIFIED","FIXED","[Help] Wrong e4 model extension point identifieres in the documentation","normal",
436183,4.5,"platform-ui-triaged","NEW","---","[CSS] Revisit creating preference nodes in CSS bridge","normal",
420843,"4.5 M1","cizbasa","RESOLVED","FIXED","Unwanted items in the Customize functionality on the Intro page of Eclipse RCP","normal",
279902,"4.5 M1","marc-andre.laperle","RESOLVED","FIXED","[Import/Export] WizardResourceImportPage.createDestinationGroup is final","enhancement",
382625,"---","platform-ui-triaged","NEW","---","[Perspectives] Setting org.eclipse.ui/PERSPECTIVE_BAR_EXTRAS=myPerspectiveId1,myPerspectiveId2 in plugin_customization.ini","normal",
437202,"---","platform-ui-triaged","NEW","---","[Contributions] Editor tied to toolbar in wrong window after dragging to new window","normal",
366534,"---","Platform-UI-Inbox","NEW","---","[Compatibility] Failures in UIAutomatedSuite","normal",
383832,"---","platform-ui-triaged","NEW","---","[Workbench] WorkbenchAdvisor#postStartup behaviour changed","normal",
412634,"---","platform-ui-triaged","NEW","---","[Workbench] Save All triggers multi-builds","major",
325965,"---","platform-ui-triaged","NEW","---","[Commands] org.eclipse.ui.workbench and org.eclipse.core.expression are preventing the GarbageCollector from removing uninstalled plug-ins","normal",
376862,"---","Michael_Rennie","ASSIGNED","---","[patch] Applying PatternFilter on ElementTreeSelectionDialog results in NullPointerException","normal",
436062,4.5,"Platform-UI-Inbox","NEW","---","Run As/Debug As switched in context menu","normal",
378566,"4.5 M3","lars.vogel","RESOLVED","FIXED","TestExpression.toString() displays an extraneous quote ("")","trivial",
418661,"---","platform-ui-triaged","NEW","---","[Metadata] Get rid of compile warnings in platform projects in official build","normal",
431097,"---","sopotcela","RESOLVED","FIXED","Update PerspectiveSwitcher to use @Inject to register for events","normal",
391430,"4.5 M6","lars.vogel","REOPENED","---","[Contributions] Dynamically creating menu items in Menu doesn't update the menu","normal",
432463,"---","platform-ui-triaged","NEW","---","[Model] add part disposing uievent","minor",
435847,"4.4.2","wojciech.sudol","CLOSED","DUPLICATE","[Perspectives] Reset Java Perspective is not getting the Package Explorer back","normal",
437624,4.5,"platform-ui-triaged","NEW","---","[Trim] Whitespace drops down for empty view toolbar or menu","normal",
433215,"---","Platform-UI-Inbox","NEW","---","[Wizards] newWizardShortcut extension point not contributing to existing perspectives","normal",
416845,"---","platform-ui-triaged","NEW","---","[Perspectives] Remove use of SWT.DEFER and Review all other layout handling","normal",
417367,"---","platform-ui-triaged","NEW","---","[Perspectives] Detaching *all* stacks in a perspective causes it to be cleaned up","normal",
428297,"---","platform-ui-triaged","NEW","---","[Contributions] MenuManager.dispose() not called when exiting workbench","normal",
365607,"---","platform-ui-triaged","NEW","---","IllegalArgumentException in PartRenderingEngine","normal",
209873,"---","platform-ui-triaged","NEW","---","[Workbench] [Incubator] Support dependency injection for contributed views, editors, etc","normal",
320727,"---","platform-ui-triaged","NEW","---","[WorkbenchParts] IPartListener2.partVisible is called twice","normal",
345608,"---","simon.scholz","NEW","---","[patch][Markers] Horrible performance removing markers from Problems View taking hours to do the job","normal",
366595,"---","platform-ui-triaged","NEW","---","[Workbench] [Compatibility] Failures in ServicesTestSuite","normal",
373011,"---","platform-ui-triaged","NEW","---","[Contributions] Action#setText(String) does not update in 4.2","normal",
